Listing ID,Listing Name,Host ID,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
33109550,*,80042667,Julian,8/7/2010,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48494,13.43034,t,Apartment,Entire home/apt,3,1,1,2,,2,3,1,9/4/2019,8/4/2019,100,10,10,10,10,10,10,f,f,73
13468009,*,46419176,Matta,10/11/2015,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55197,13.41202,t,Apartment,Entire home/apt,2,1,1,1,,1,5,54,5/2/2017,30/4/2019,93,10,10,9,10,10,10,f,f,76
1984537,*,6478246,Keham,2/5/2013,within a day,80%,f,Pankow,Pankow,Berlin,13187,DE,Germany,52.57669,13.3974,t,Apartment,Entire home/apt,2,1,1,1,,1,60,33,15/4/2014,1/10/2018,84,10,9,10,9,9,9,f,f,40
1728246,*,7316912,Kasa,24/6/2013,within a few hours,100%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46394,13.42415,f,Apartment,Private room,4,1,1,2,,1,2,10,24/5/2014,10/4/2019,98,10,10,10,10,9,10,f,f,45
8185202,*,43881038,Nimo,8/9/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50627,13.46657,t,Apartment,Entire home/apt,2,1,1,1,,1,3,12,24/7/2015,15/10/2016,100,10,10,10,10,10,10,f,f,80
25306169,*,12382463,Fili,15/5/2014,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.47272,13.42035,f,Apartment,Private room,2,1,1,1,,1,2,13,13/6/2018,22/4/2019,100,10,10,10,10,10,10,f,f,50
23976059,*,61909715,Katrin,20/1/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49404,13.42389,t,Apartment,Private room,1,1,1,1,,1,4,0,,,,,,,,,,t,f,30
20745006,*,48888320,Liana,1/11/2015,within a day,86%,f,Moabit,Mitte,Berlin,10557,DE,Germany,52.52495,13.35805,t,Apartment,Entire home/apt,3,1,1,2,,2,2,26,9/2/2018,28/4/2019,87,9,9,9,10,10,9,f,f,85
21248344,*,18378786,Carolin,5/3/2016,,,f,Wedding,Mitte,Berlin,13357,DE,Germany,52.55082,13.37735,f,Apartment,Private room,2,1,1,1,,1,7,0,,,,,,,,,,t,f,20
22053663,*,161409818,Craa-,27/11/2017,,,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53691,13.37417,t,Apartment,Entire home/apt,4,1,1,2,,1,2,6,13/1/2018,18/8/2018,100,10,10,10,10,10,10,t,f,45
24060990,*,181074185,Maries,30/3/2018,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53043,13.42735,t,Apartment,Entire home/apt,6,1,3,3,,1,30,0,,,,,,,,,,f,f,326
24333283,*,168001637,Artza,23/4/2018,within an hour,93%,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54008,13.40074,t,Apartment,Entire home/apt,4,1,0,1,,2,3,12,29/5/2018,6/5/2019,87,9,9,9,10,9,9,t,f,50
18785043,*,31868670,Taota,4/5/2015,,,f,Moabit,Mitte,Berlin,10557,DE,Germany,52.53286,13.36288,f,Apartment,Shared room,2,1,1,2,,1,5,2,27/6/2017,31/3/2017,,,,,,,,f,f,40
17261419,*,27110720,Lesamd,10/2/2015,within a few hours,100%,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53215,13.39637,t,Condominium,Entire home/apt,4,2,2,2,,1,3,4,12/11/2018,11/11/2018,100,10,10,10,10,10,10,f,f,120
16009147,*,39981398,Sucola,7/7/2015,,,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53429,13.39364,t,Apartment,Entire home/apt,2,1,1,1,,2,2,1,19/8/2017,13/8/2017,100,10,10,10,10,8,10,f,f,90
23160793,*,96199874,Timin,2/9/2016,within a day,100%,f,SchmÃ¶ckwitz,Treptow - KÃ¶penick,Berlin,12527,DE,Germany,52.36927,13.6274,t,House,Private room,2,1,1,1,,1,2,22,26/5/2018,19/4/2019,96,10,9,10,10,9,10,t,f,17
33237786,*,257453508,Cadine,10/1/2019,within a day,75%,f,WeiÃensee,Pankow,Berlin,13086,DE,Germany,52.55705,13.44446,t,Apartment,Entire home/apt,1,1,1,1,,1,4,1,9/5/2019,8/3/2019,100,10,8,10,10,10,10,f,f,35
24244990,*,168565962,Sebastian,8/7/2017,,,f,*,Tempelhof - SchÃ¶neberg,Berlin,,DE,Germany,52.39627,13.36496,f,Apartment,Entire home/apt,2,1,1,2,,1,14,3,10/5/2018,15/6/2018,90,10,9,10,10,10,10,t,f,48
2037276,*,6625357,Leus,11/4/2013,within an hour,100%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10827,DE,Germany,52.48064,13.34651,t,Apartment,Entire home/apt,2,1,1,1,,2,*,83,11/8/2014,7/4/2019,94,10,9,10,10,10,10,t,f,50
7558232,*,31506888,Mick,26/4/2015,within a day,80%,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53681,13.39921,t,Apartment,Entire home/apt,4,2,2,2,,1,3,42,27/10/2015,22/4/2019,87,10,8,10,9,10,9,f,f,73
9591036,*,44922675,Jand,9/9/2015,,,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.505,13.49897,f,Apartment,Entire home/apt,2,1,1,1,,1,14,2,24/9/2017,23/6/2018,100,10,9,10,10,9,10,f,f,20
22172829,*,31949135,Andwig,1/4/2015,within a day,100%,f,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,12459,DE,Germany,52.46292,13.59215,t,Apartment,Private room,2,0.5,1,1,,1,1,16,30/7/2018,9/5/2019,91,9,9,10,10,9,9,t,f,25
7623688,*,47750922,Marsrane& Hankel s,10/10/2015,within an hour,100%,t,Moabit,Mitte,Berlin,10559,DE,Germany,52.5278,13.34936,t,Apartment,Entire home/apt,3,1,1,2,,2,60,7,30/9/2015,29/9/2018,93,10,9,10,10,9,9,t,f,78
23620055,*,2395791,ZaÃºl,8/9/2012,a few days or more,40%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47493,13.45081,f,Apartment,Entire home/apt,2,1,1,1,,1,4,28,4/1/2016,5/5/2019,97,10,9,10,10,9,9,f,f,50
7308486,*,4914224,Joninnca,29/12/2012,,,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55196,13.42068,f,Apartment,Entire home/apt,3,1,1,2,,1,3,0,,,,,,,,,,f,f,41
9600200,*,311895,Jenni,18/5/2011,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10435,DE,Germany,52.53742,13.41645,t,Apartment,Entire home/apt,3,1,1,2,,2,3,117,12/7/2013,12/5/2019,93,10,9,10,10,10,9,t,f,40
13343518,*,9238300,Chriisian,17/9/2013,within a day,71%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243,DE,Germany,52.51741,13.45241,f,Apartment,Private room,2,1,1,1,,1,2,8,1/8/2016,31/3/2019,96,10,10,10,10,9,10,f,f,35
9339719,*,6937518,Mristina,10/6/2013,within a day,100%,f,Mitte,Mitte,Berlin,10119,DE,Germany,52.52922,13.40315,t,Apartment,Entire home/apt,3,1,2,3,,1,61,19,23/3/2016,22/7/2018,100,10,10,10,10,10,10,f,f,55
4942093,*,3683347,Marco,29/7/2012,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.5032,13.42475,f,Apartment,Entire home/apt,4,1,2,2,,1,90,84,10/8/2014,15/12/2016,88,9,9,10,10,9,9,f,f,24
33865054,*,249436505,Rethanie,16/3/2019,within a few hours,100%,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.49408,13.49449,t,Apartment,Private room,2,1,1,1,,1,2,4,13/5/2019,10/5/2019,100,10,10,10,10,10,10,t,f,60
31671511,*,13460217,Dve Tione,3/4/2014,within a day,67%,f,Mitte,Mitte,Berlin,10117,DE,Germany,52.5104,13.38001,t,Apartment,Entire home/apt,4,1,1,2,,1,60,1,,,,,,,,,,f,f,89
34674496,*,32439879,Lea,14/4/2017,within a day,100%,t,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.5181,13.50879,t,Townhouse,Entire home/apt,5,2,2,3,,5,2,0,,,,,,,,,,f,f,230
8189610,*,4468515,Annd,12/11/2012,,,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.52051,13.3983,f,Apartment,Entire home/apt,3,1,1,2,,2,2,3,24/7/2015,14/9/2016,93,10,8,10,10,9,8,f,f,70
25729281,*,137188674,Delinice,24/6/2017,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46782,13.42285,t,Apartment,Entire home/apt,2,1,0,1,,1,3,1,20/6/2018,9/9/2018,100,10,10,10,10,10,10,t,f,60
9702363,*,5373087,Ina,9/4/2013,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.49336,13.3801,f,Apartment,Private room,1,1,1,1,,1,3,0,,,,,,,,,,f,f,40
16897131,*,56432642,Peorre,7/2/2016,within a day,100%,f,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,12103,DE,Germany,52.46636,13.38447,t,Apartment,Entire home/apt,2,1,0,1,,1,1,17,12/5/2017,14/4/2019,95,10,8,10,9,10,9,f,f,29
15549971,*,4669350,Christoph,14/3/2013,within an hour,80%,f,Mitte,Mitte,Berlin,10119,DE,Germany,52.53107,13.40561,f,Apartment,Entire home/apt,2,1,0,1,,1,3,3,25/9/2018,21/4/2019,93,10,9,10,10,10,8,t,f,60
22687120,*,186534510,Sarian,7/3/2018,,,f,Lichterfelde,Steglitz - Zehlendorf,Berlin,12203,DE,Germany,52.45772,13.31765,t,Apartment,Private room,2,1,0,1,,1,1,1,17/12/2017,22/11/2017,100,10,10,10,10,6,8,t,f,25
30569099,*,229967343,DÃ¶rena,3/12/2018,within a day,100%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10627,DE,Germany,52.50904,13.31176,t,House,Private room,3,1,1,4,,1,2,5,28/12/2018,10/5/2019,100,10,10,10,10,10,10,f,f,26
28212317,*,210179025,Meriasa,4/8/2018,within a day,60%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.48291,13.42231,f,Apartment,Entire home/apt,3,1,1,1,,1,1,10,27/9/2018,10/3/2019,95,10,10,10,10,9,10,f,f,65
13162764,*,76784449,Piaraa,7/7/2016,,,f,Moabit,Mitte,Berlin,10551,DE,Germany,52.53139,13.33643,t,Apartment,Private room,2,1,1,1,,1,1,3,1/6/2016,16/10/2018,100,10,10,10,10,10,10,f,f,18
2325233,*,32438090,Julila,7/5/2015,a few days or more,20%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10823,DE,Germany,52.48645,13.35269,t,Apartment,Entire home/apt,8,1,2,5,,1,1,5,16/7/2014,15/8/2015,100,10,10,10,10,10,10,f,f,105
17050838,*,112534778,Christof,20/1/2017,within a few hours,100%,t,Reinickendorf,Reinickendorf,Berlin,13407,DE,Germany,52.56078,13.35717,f,Apartment,Private room,2,1,1,1,,1,1,4,13/11/2018,30/10/2018,97,10,10,10,10,10,10,f,f,25
32601797,*,17690864,Fabkon,11/8/2014,,,f,Wedding,Mitte,Berlin,13349,DE,Germany,52.55423,13.3488,t,Apartment,Entire home/apt,2,1,1,1,,1,60,0,,,,,,,,,,t,f,65
14059683,*,17747118,Christine,14/7/2014,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52206,13.45394,t,Apartment,Entire home/apt,2,1,1,1,,1,2,4,5/7/2018,7/1/2018,100,10,10,10,10,10,10,f,f,55
30710554,*,103219530,Julina,3/12/2016,within a few hours,100%,f,Mitte,Mitte,Berlin,10179,DE,Germany,52.51076,13.41607,t,Apartment,Entire home/apt,2,1,1,1,,1,2,4,22/4/2019,2/1/2019,97,10,10,10,10,10,10,f,f,45
22304352,*,155002035,Roca,10/12/2016,,,f,Grunewald,Charlottenburg-Wilm.,Berlin,14193,DE,Germany,52.49138,13.28119,t,Apartment,Private room,2,1.5,0,1,,1,2,4,18/1/2018,8/8/2018,100,10,10,10,10,10,10,t,f,22
6785142,*,33793179,Dan,12/5/2015,a few days or more,0%,f,WeiÃensee,Pankow,Berlin,13086,DE,Germany,52.55997,13.46479,t,Apartment,Private room,2,1,1,1,,1,*,10,1/6/2015,31/3/2018,99,10,10,10,10,9,10,f,f,44
12223274,*,61497515,Marc,22/3/2016,within a day,70%,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.49001,13.4516,t,Apartment,Private room,2,1,2,1,,1,3,11,27/11/2016,29/4/2019,90,10,8,9,9,9,9,f,f,30
8853751,*,17906891,Junnis,27/7/2014,within an hour,100%,f,Lichtenberg,Lichtenberg,Berlin,10369,DE,Germany,52.52923,13.46278,f,Apartment,Private room,2,1,1,1,,1,1,37,16/9/2015,21/4/2019,99,10,10,10,10,9,10,f,f,33
15645783,*,771687,Martina & Charlotte (MaCha),19/6/2011,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.50184,13.41683,t,Loft,Entire home/apt,4,1,0,4,,2,2,74,18/4/2017,9/4/2019,99,10,9,10,10,10,9,t,f,92
18162663,*,97417870,Jicobna,31/10/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.4994,13.44188,t,Apartment,Entire home/apt,2,1,1,2,,2,2,7,30/9/2017,31/7/2018,98,10,10,10,10,10,10,f,f,55
32800573,*,23551520,Dayphor,19/11/2014,within a day,90%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51173,13.45719,f,Apartment,Private room,2,1,1,1,,1,2,6,1/3/2019,12/5/2019,100,10,10,10,10,10,10,f,f,55
5096801,*,7601491,Malte,18/7/2013,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.50173,13.4499,t,Apartment,Private room,2,1,1,2,,2,2,1,5/8/2015,17/8/2015,100,10,6,10,10,10,10,f,f,50
33570165,*,654318,Flaiki,9/8/2011,within an hour,100%,f,Wedding,Mitte,Berlin,13347,DE,Germany,52.53445,13.36898,t,Apartment,Entire home/apt,4,1,1,2,,2,4,0,,,,,,,,,,f,f,80
20168458,*,72401368,Matthias,20/5/2016,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.47996,13.42925,t,Apartment,Entire home/apt,2,1,2,1,,1,3,12,30/10/2017,25/4/2019,94,10,9,10,10,10,9,f,f,120
13706959,*,74831278,Josi,16/5/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10969,DE,Germany,52.49826,13.40824,t,Apartment,Entire home/apt,2,1,1,1,,1,1,9,10/6/2016,16/9/2018,100,10,10,10,10,10,10,f,f,32
24636787,*,93977832,Andrene,11/9/2016,within an hour,100%,t,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.50727,13.48784,t,Apartment,Entire home/apt,5,2,3,4,,2,5,1,26/5/2018,28/7/2018,100,10,10,10,10,10,10,f,f,129
24747752,*,4333899,Safe,19/10/2012,within a few hours,100%,t,Lichtenberg,Lichtenberg,Berlin,10365,DE,Germany,52.52348,13.47992,f,Apartment,Entire home/apt,2,1,1,0,,1,3,1,13/4/2019,15/4/2019,100,10,10,10,10,8,8,f,f,69
27147393,*,33183785,M,25/4/2015,a few days or more,*,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10781,DE,Germany,52.49336,13.34058,t,Apartment,Private room,4,2,2,3,,2,3,1,22/11/2018,22/9/2018,80,10,4,8,10,10,6,t,f,45
19157797,*,134958882,Gonimez,2/5/2017,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,,DE,Germany,52.49455,13.42522,f,Apartment,Private room,2,1,1,1,,1,1,2,23/8/2017,14/10/2017,100,10,10,10,10,10,10,f,f,113
25639475,*,6226056,Peralin,28/3/2013,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.48853,13.37908,t,Apartment,Private room,2,1,1,1,,1,2,1,29/7/2018,20/8/2018,100,10,8,10,10,10,10,t,f,120
10893678,*,25381620,Angon,4/12/2014,,,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54367,13.41385,t,Apartment,Entire home/apt,2,1,1,1,,1,4,2,28/5/2016,25/9/2016,100,10,10,10,10,10,10,f,f,60
3916262,*,11109206,Margy,3/12/2013,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51779,13.45283,f,Apartment,Private room,2,1,1,1,,1,2,68,23/7/2014,22/4/2019,92,9,8,9,10,10,9,f,f,49
13931924,*,19672429,Bea,13/8/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.48984,13.4201,t,Apartment,Entire home/apt,4,2,2,2,,1,5,15,10/4/2016,4/4/2016,100,10,10,10,10,10,10,f,f,110
11381451,*,47191916,Mare,24/10/2015,,,f,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,12101,DE,Germany,52.46111,13.3807,t,Apartment,Private room,1,1,1,1,,1,1,2,1/1/2016,4/1/2016,100,10,9,10,10,8,10,f,f,27
32981318,*,230197615,Beila,18/12/2018,within a few hours,100%,f,Marzahn,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.4942,13.55342,t,Apartment,Entire home/apt,3,1,1,2,,2,3,1,23/4/2019,23/4/2019,,,,,,,,f,f,45
25773266,*,135147077,Juana,11/6/2017,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10629,DE,Germany,52.50074,13.3112,f,Apartment,Entire home/apt,4,1,2,4,,1,3,1,21/12/2018,3/11/2018,100,10,8,10,10,10,8,t,f,400
21875831,*,78530809,Hoelaa Mika,26/1/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.49003,13.39981,t,Apartment,Private room,2,2,1,1,,1,5,1,14/8/2017,26/8/2017,100,10,10,8,10,10,10,t,f,25
10454644,*,50673372,Jan,24/12/2015,,,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.50154,13.50982,t,Apartment,Entire home/apt,2,1,2,2,,1,2,0,,,,,,,,,,f,f,45
3599579,*,20888251,SÃestin,24/8/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12059,DE,Germany,52.47942,13.44666,t,Apartment,Private room,1,1,1,1,,1,4,1,9/6/2015,9/2/2016,80,8,8,10,10,8,10,f,f,35
21789592,*,30251042,Marbone,8/4/2015,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12047,DE,Germany,52.49163,13.42452,f,Apartment,Entire home/apt,2,1,0,1,,1,3,3,26/10/2017,14/7/2018,100,10,10,10,10,10,10,f,f,45
8453617,*,47936988,Raldi,23/10/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243,DE,Germany,52.50988,13.45011,t,Apartment,Entire home/apt,2,1,0,1,,1,10,3,15/10/2015,23/10/2016,93,10,9,10,10,10,10,f,f,50
19244402,*,21682337,Kersten,31/1/2014,within an hour,100%,f,Reinickendorf,Reinickendorf,Berlin,13409,DE,Germany,52.57424,13.37895,t,Condominium,Entire home/apt,2,1,1,1,,2,1,43,5/4/2017,23/4/2019,96,10,10,10,10,9,9,t,f,69
32983747,*,127714304,Leonasd,20/3/2017,within an hour,100%,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.48582,13.44618,f,Apartment,Private room,2,1,1,1,,1,3,6,7/3/2019,6/5/2019,95,9,9,9,10,10,9,t,f,36
13510418,*,53304288,Caniline,25/1/2016,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.47642,13.43636,f,Apartment,Private room,1,1,0,1,,1,2,2,10/7/2016,15/9/2016,90,8,8,10,10,10,8,f,f,25
31330398,*,9953915,Dna,9/9/2013,within a few hours,71%,f,Mitte,Mitte,Berlin,10179,DE,Germany,52.51124,13.41026,t,Apartment,Private room,4,1,1,2,,2,1,10,7/1/2019,4/5/2019,100,10,9,10,10,10,10,f,f,75
17157027,*,7913148,Man,18/7/2013,within a day,100%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55498,13.40837,t,Apartment,Entire home/apt,3,1,0,1,,2,3,18,12/8/2016,22/4/2019,94,10,9,10,10,10,9,f,f,73
23930569,*,172392197,Marenie,13/2/2018,,,f,Moabit,Mitte,Berlin,10557,DE,Germany,52.52256,13.3488,f,Apartment,Private room,2,1,1,1,,1,1,14,10/7/2018,16/11/2018,99,10,10,10,10,9,10,t,f,23
1470584,*,7390914,Geera,18/7/2013,within a day,90%,t,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10715,DE,Germany,52.48095,13.32096,t,Apartment,Private room,1,1,1,1,,1,3,48,17/11/2013,6/5/2019,96,10,9,10,10,10,10,f,f,24
34634401,*,251839424,H,3/4/2019,within an hour,100%,f,Nikolassee,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.42612,13.18373,t,House,Entire home/apt,6,1,3,2,,8,1,0,,,,,,,,,,t,f,102
8639708,*,42286428,Jant-,2/7/2015,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.48193,13.43006,f,Apartment,Private room,2,1,1,1,,1,4,2,17/7/2016,29/11/2016,90,9,9,10,10,9,9,f,f,50
30126067,*,239226019,Chris,19/12/2018,within an hour,100%,f,Pankow,Pankow,Berlin,13189,DE,Germany,52.56268,13.41653,t,Apartment,Entire home/apt,3,1,2,2,,1,30,5,12/1/2019,21/4/2019,100,10,10,10,10,9,10,f,f,48
12349735,*,45986372,Jaciel,29/9/2015,,,f,Wedding,Mitte,Berlin,13359,DE,Germany,52.56276,13.37878,t,Apartment,Private room,2,1,1,2,,1,2,6,9/8/2016,28/9/2016,95,10,9,10,10,8,9,f,f,14
4278677,*,12708709,Yaan,9/2/2014,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,*,10997,DE,Germany,52.4962,13.43753,t,Apartment,Entire home/apt,1,1,1,1,,1,3,95,29/10/2014,2/5/2019,93,9,9,9,9,10,8,t,f,168
21015645,*,126818250,Christian,5/4/2017,within a day,90%,f,Pankow,Pankow,Berlin,10439,DE,Germany,52.55426,13.41873,t,Apartment,Entire home/apt,3,1,1,3,,1,2,6,23/12/2017,21/4/2019,95,9,10,10,10,10,9,f,f,40
11427129,*,120145518,Verthor,27/3/2017,within a day,67%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.48809,13.38645,f,Apartment,Entire home/apt,2,1,0,1,,1,4,3,11/5/2016,7/7/2017,20,9,7,9,9,9,8,t,f,47
10804802,*,8036295,RanÃ©/ Dea,31/5/2013,within an hour,100%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,14059,DE,Germany,52.5176,13.28707,t,Apartment,Private room,2,1,2,3,,1,3,20,11/11/2015,15/4/2019,99,10,10,10,10,10,10,t,f,39
20045971,*,28502042,Elira,3/7/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46875,13.43561,t,Apartment,Private room,3,1,1,3,,1,4,0,,,,,,,,,,f,f,24
16122286,*,1348532,Feilian,8/2/2011,within a day,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.49699,13.43984,t,Apartment,Entire home/apt,2,1,1,1,,2,7,16,23/1/2017,24/2/2019,99,10,10,10,10,10,10,f,f,61
29694325,*,114337119,Bernhardte,22/1/2017,within an hour,100%,f,Wedding,Mitte,Berlin,13347,DE,Germany,52.55562,13.36229,t,Apartment,Entire home/apt,4,1.5,2,2,,1,1,17,12/8/2018,20/4/2019,85,9,9,10,9,9,9,t,f,79
254241,*,2155034,Benjana,28/9/2011,,,f,Zehlendorf,Steglitz - Zehlendorf,Berlin,14163,DE,Germany,52.4454,13.24367,t,Apartment,Entire home/apt,2,1,1,1,569,1,1,7,2/1/2019,1/1/2019,95,10,9,10,10,10,10,f,f,49
15394887,*,32098597,Aven,8/4/2015,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10627,DE,Germany,52.51019,13.29803,t,Apartment,Private room,1,1,1,1,,1,1,0,,,,,,,,,,f,f,100
28778884,*,122373222,Cristia,18/4/2017,,,f,Mitte,Mitte,Berlin,10117,DE,Germany,52.52856,13.39519,f,Apartment,Private room,1,2.5,1,1,,1,2,3,21/10/2018,19/9/2018,90,9,8,9,10,10,8,t,f,400
9475036,*,50593457,Christina,12/6/2015,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.52978,13.41418,t,Apartment,Entire home/apt,6,1,3,4,,1,7,1,6/8/2016,6/8/2016,,,,,,,,f,f,85
26808542,*,190858309,Jaaquele,16/6/2018,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51703,13.47013,t,Apartment,Entire home/apt,4,1,2,2,,1,4,1,10/8/2018,6/10/2018,100,10,10,10,10,10,10,t,f,60
30246792,*,7472603,Peteria,30/7/2013,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.53461,13.43322,f,Apartment,Entire home/apt,3,1,2,1,,2,6,1,5/11/2018,17/9/2018,100,10,8,10,10,10,10,f,f,95
22197448,*,157136650,Jasgyer,7/10/2017,,,f,Wedding,Mitte,Berlin,13353,DE,Germany,52.53579,13.33894,f,Apartment,Private room,2,1,0,1,,1,3,0,,,,,,,,,,t,f,50
8572181,*,2273118,Jacoer,30/6/2012,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47641,13.45192,t,Apartment,Private room,2,1,1,1,,1,1,12,28/2/2016,30/11/2016,77,8,7,9,9,7,8,f,f,29
1520778,*,5744913,Ingk,25/11/2012,within a few hours,90%,t,Mitte,Mitte,Berlin,10119,DE,Germany,52.53344,13.40472,t,Apartment,Entire home/apt,4,1,2,2,,3,3,116,10/9/2013,7/5/2019,99,10,10,10,10,10,10,f,f,150
23546597,*,162852536,Sophie,24/11/2017,within a day,89%,t,*,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.48708,13.54508,t,House,Entire home/apt,6,2,4,6,,4,3,17,17/6/2018,21/4/2019,96,10,10,10,10,9,9,f,f,225
21648401,*,31735528,Filig,21/12/2016,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50857,13.46171,t,Apartment,Private room,2,1,1,1,,1,1,0,,,,,,,,,,f,f,55
25047136,*,1299923,Anna,24/11/2011,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.49493,13.44244,f,Apartment,Private room,2,1,1,1,,1,2,4,13/5/2019,11/5/2019,100,10,10,10,10,10,10,f,f,38
34131636,*,194201417,Amroa6h,23/6/2018,within an hour,100%,t,Mitte,Mitte,Berlin,10117,DE,Germany,52.51045,13.39032,t,Apartment,Entire home/apt,6,2,3,4,,4,1,30,18/2/2019,12/5/2019,97,10,10,10,10,10,9,t,f,280
